sample_id	layer	missing_percent	subtype
TCGA-58-A46J-01	DNA methylation	0.1258672328164689	LUSC
TCGA-58-A46K-01	DNA methylation	0.08264776130719946	LUSC
TCGA-58-A46L-01	DNA methylation	0.2974813916164335	LUSC
TCGA-58-A46M-01	DNA methylation	0.10312014254843234	LUSC
TCGA-58-A46N-01	DNA methylation	0.07910932504328266	LUSC
TCGA-60-2697-01	DNA methylation	0.012890017818554042	LUSC
TCGA-60-2703-01	DNA methylation	0.013648254160821929	LUSC
TCGA-60-2704-01	DNA methylation	0.005813145290720451	LUSC
TCGA-60-2709-01	DNA methylation	0.024769053847417573	LUSC
TCGA-63-5128-01	DNA methylation	0.026032781084530717	LUSC
TCGA-63-5131-01	DNA methylation	0.010868054239173017	LUSC
TCGA-63-6202-01	DNA methylation	0.03007670824329277	LUSC
TCGA-63-7020-01	DNA methylation	0.009604327002059876	LUSC
TCGA-63-7021-01	DNA methylation	0.0075823634226788485	LUSC
TCGA-63-7022-01	DNA methylation	0.012890017818554042	LUSC
TCGA-63-7023-01	DNA methylation	0.024516308399994947	LUSC
TCGA-63-A5MB-01	DNA methylation	0.004296672606184681	LUSC
TCGA-63-A5MG-01	DNA methylation	0.014153745055667185	LUSC
TCGA-63-A5MI-01	DNA methylation	0.012131781476286158	LUSC
TCGA-63-A5MJ-01	DNA methylation	0.01187903602886353	LUSC
TCGA-63-A5ML-01	DNA methylation	0.009604327002059876	LUSC
TCGA-63-A5MM-01	DNA methylation	0.010615308791750388	LUSC
TCGA-63-A5MN-01	DNA methylation	0.018197672214429236	LUSC
TCGA-63-A5MP-01	DNA methylation	0.017692181319583982	LUSC
TCGA-63-A5MS-01	DNA methylation	0.0037911817113394242	LUSC
TCGA-63-A5MT-01	DNA methylation	0.008087854317524106	LUSC
TCGA-63-A5MU-01	DNA methylation	0.006065890738143079	LUSC
TCGA-63-A5MV-01	DNA methylation	0.003285690816494168	LUSC
TCGA-63-A5MY-01	DNA methylation	0.007329617975256221	LUSC
TCGA-68-7756-01	DNA methylation	0.009351581554637247	LUSC
TCGA-68-7757-01	DNA methylation	0.0037911817113394242	LUSC
TCGA-68-A59I-01	DNA methylation	0.016175708635048212	LUSC
TCGA-68-A59J-01	DNA methylation	0.007835108870101477	LUSC
TCGA-70-6722-01	DNA methylation	0.3768434621071388	LUSC
TCGA-70-6723-01	DNA methylation	0.29975610064323716	LUSC
TCGA-77-6842-01	DNA methylation	0.020472381241232893	LUSC
TCGA-77-6843-01	DNA methylation	0.006571381632988336	LUSC
TCGA-77-6844-01	DNA methylation	0.007329617975256221	LUSC
TCGA-77-6845-01	DNA methylation	0.02249434482061392	LUSC
TCGA-77-7139-01	DNA methylation	0.12106506931543895	LUSC
TCGA-77-7141-01	DNA methylation	0.005560399843297823	LUSC
TCGA-77-7142-01	DNA methylation	0.014153745055667185	LUSC
TCGA-77-7335-01	DNA methylation	0.02224159937319129	LUSC
TCGA-77-7337-01	DNA methylation	0.05535125298555559	LUSC
TCGA-77-7338-01	DNA methylation	0.014911981397935068	LUSC
TCGA-77-7463-01	DNA methylation	0.016933944977316095	LUSC
TCGA-77-7465-01	DNA methylation	0.007835108870101477	LUSC
TCGA-77-8143-01	DNA methylation	0.005813145290720451	LUSC
TCGA-77-8150-01	DNA methylation	0.006065890738143079	LUSC
TCGA-77-8153-01	DNA methylation	0.0068241270804109645	LUSC
TCGA-77-8154-01	DNA methylation	0.009604327002059876	LUSC
TCGA-77-A5FZ-01	DNA methylation	0.01036256334432776	LUSC
TCGA-77-A5G1-01	DNA methylation	0.008087854317524106	LUSC
TCGA-77-A5G3-01	DNA methylation	0.012384526923708786	LUSC
TCGA-77-A5G6-01	DNA methylation	0.006318636185565708	LUSC
TCGA-77-A5GF-01	DNA methylation	0.006571381632988336	LUSC
TCGA-77-A5GH-01	DNA methylation	0.004802163501029938	LUSC
TCGA-79-5596-01	DNA methylation	0.010109817896905132	LUSC
TCGA-85-6175-01	DNA methylation	0.04119750792988841	LUSC
TCGA-85-6560-01	DNA methylation	0.03563710808659059	LUSC
TCGA-85-6561-01	DNA methylation	0.052571053063906685	LUSC
TCGA-85-6798-01	DNA methylation	0.012637272371131415	LUSC
TCGA-85-7696-01	DNA methylation	0.0068241270804109645	LUSC
TCGA-85-7697-01	DNA methylation	0.007835108870101477	LUSC
TCGA-85-7698-01	DNA methylation	0.004296672606184681	LUSC
TCGA-85-7699-01	DNA methylation	0.009604327002059876	LUSC
TCGA-85-7710-01	DNA methylation	0.0250217992948402	LUSC
TCGA-85-7843-01	DNA methylation	0.009351581554637247	LUSC
TCGA-85-7844-01	DNA methylation	0.007835108870101477	LUSC
TCGA-85-7950-01	DNA methylation	0.019208654004119752	LUSC
TCGA-85-8048-01	DNA methylation	0.006571381632988336	LUSC
TCGA-85-8049-01	DNA methylation	0.009604327002059876	LUSC
TCGA-85-8072-01	DNA methylation	0.005560399843297823	LUSC
TCGA-85-8276-01	DNA methylation	0.012637272371131415	LUSC
TCGA-85-8287-01	DNA methylation	0.007835108870101477	LUSC
TCGA-85-8288-01	DNA methylation	0.014406490503089814	LUSC
TCGA-85-8350-01	DNA methylation	0.011373545134018274	LUSC
TCGA-85-8351-01	DNA methylation	0.0037911817113394242	LUSC
TCGA-85-8352-01	DNA methylation	0.04877987135256726	LUSC
TCGA-85-8353-01	DNA methylation	0.01668119952989347	LUSC
TCGA-85-8355-01	DNA methylation	0.024263562952572315	LUSC
TCGA-85-8479-01	DNA methylation	0.01592296318762558	LUSC
TCGA-85-8580-01	DNA methylation	0.008087854317524106	LUSC
TCGA-85-8664-01	DNA methylation	0.018703163109274494	LUSC
TCGA-85-8666-01	DNA methylation	0.008593345212369362	LUSC
TCGA-85-A4CL-01	DNA methylation	0.004802163501029938	LUSC
TCGA-85-A4CN-01	DNA methylation	0.06268087096081182	LUSC
TCGA-85-A4JB-01	DNA methylation	0.024263562952572315	LUSC
TCGA-85-A4JC-01	DNA methylation	0.017186690424738724	LUSC
TCGA-85-A4PA-01	DNA methylation	0.022999835715459178	LUSC
TCGA-85-A4QQ-01	DNA methylation	0.02224159937319129	LUSC
TCGA-85-A4QR-01	DNA methylation	0.03412063540205482	LUSC
TCGA-85-A50Z-01	DNA methylation	0.021483363030923405	LUSC
TCGA-85-A510-01	DNA methylation	0.003285690816494168	LUSC
TCGA-85-A511-01	DNA methylation	0.6154351644740998	LUSC
TCGA-85-A512-01	DNA methylation	0.017944926767006607	LUSC
TCGA-85-A513-01	DNA methylation	0.006065890738143079	LUSC
TCGA-85-A53L-01	DNA methylation	0.010109817896905132	LUSC
TCGA-85-A5B5-01	DNA methylation	0.006318636185565708	LUSC
TCGA-90-6837-01	DNA methylation	0.013648254160821929	LUSC
TCGA-90-7766-01	DNA methylation	0.013900999608244556	LUSC
TCGA-90-7767-01	DNA methylation	0.004296672606184681	LUSC
TCGA-90-7769-01	DNA methylation	0.010109817896905132	LUSC
TCGA-90-A4ED-01	DNA methylation	0.019208654004119752	LUSC
TCGA-90-A4EE-01	DNA methylation	0.010615308791750388	LUSC
TCGA-90-A59Q-01	DNA methylation	0.002527454474226283	LUSC
TCGA-92-7340-01	DNA methylation	0.07430716154225271	LUSC
TCGA-94-7033-01	DNA methylation	0.013900999608244556	LUSC
TCGA-94-7557-01	DNA methylation	0.005054908948452566	LUSC
TCGA-94-7943-01	DNA methylation	0.012637272371131415	LUSC
TCGA-94-8035-01	DNA methylation	0.0030329453690715394	LUSC
TCGA-94-8490-01	DNA methylation	0.017944926767006607	LUSC
TCGA-94-8491-01	DNA methylation	0.024769053847417573	LUSC
TCGA-94-A4VJ-01	DNA methylation	0.012131781476286158	LUSC
TCGA-94-A5I4-01	DNA methylation	0.004549418053607309	LUSC
TCGA-94-A5I6-01	DNA methylation	0.0027801999216489114	LUSC
TCGA-96-7544-01	DNA methylation	0.012131781476286158	LUSC
TCGA-96-A4JL-01	DNA methylation	0.028812981006179628	LUSC
TCGA-98-7454-01	DNA methylation	0.03007670824329277	LUSC
TCGA-98-A538-01	DNA methylation	0.021736108478346033	LUSC
TCGA-98-A539-01	DNA methylation	0.024516308399994947	LUSC
TCGA-98-A53A-01	DNA methylation	0.06546107088246073	LUSC
TCGA-98-A53B-01	DNA methylation	0.049538107694835146	LUSC
TCGA-98-A53C-01	DNA methylation	0.03386788995463219	LUSC
TCGA-98-A53H-01	DNA methylation	0.03310965361236431	LUSC
TCGA-98-A53J-01	DNA methylation	0.004296672606184681	LUSC
TCGA-L3-A4E7-01	DNA methylation	0.007329617975256221	LUSC
TCGA-L3-A524-01	DNA methylation	0.05282379851132931	LUSC
TCGA-LA-A446-01	DNA methylation	0.007835108870101477	LUSC
TCGA-LA-A7SW-01	DNA methylation	1.496000303294537	LUSC
TCGA-MF-A522-01	DNA methylation	0.04170299882473367	LUSC
TCGA-NC-A5HD-01	DNA methylation	0.012637272371131415	LUSC
TCGA-NC-A5HE-01	DNA methylation	0.0037911817113394242	LUSC
TCGA-NC-A5HF-01	DNA methylation	0.004549418053607309	LUSC
TCGA-NC-A5HI-01	DNA methylation	0.005813145290720451	LUSC
TCGA-NC-A5HJ-01	DNA methylation	0.004802163501029938	LUSC
TCGA-NC-A5HK-01	DNA methylation	0.005560399843297823	LUSC
TCGA-NC-A5HL-01	DNA methylation	0.008340599764946735	LUSC
TCGA-NC-A5HM-01	DNA methylation	0.004549418053607309	LUSC
TCGA-NC-A5HN-01	DNA methylation	0.0070768725278335925	LUSC
TCGA-NC-A5HO-01	DNA methylation	0.0035384362639167962	LUSC
TCGA-NC-A5HP-01	DNA methylation	0.0070768725278335925	LUSC
TCGA-NC-A5HQ-01	DNA methylation	0.007329617975256221	LUSC
TCGA-NC-A5HR-01	DNA methylation	0.0022747090268036545	LUSC
TCGA-NC-A5HT-01	DNA methylation	0.008087854317524106	LUSC
TCGA-NK-A5CR-01	DNA methylation	0.01036256334432776	LUSC
TCGA-NK-A5CT-01	DNA methylation	0.005307654395875194	LUSC
TCGA-NK-A7XE-01	DNA methylation	0.267910174267986	LUSC
TCGA-O2-A52N-01	DNA methylation	0.0035384362639167962	LUSC
TCGA-O2-A52Q-01	DNA methylation	0.005307654395875194	LUSC
TCGA-O2-A52V-01	DNA methylation	0.07481265243709798	LUSC
TCGA-O2-A5IB-01	DNA methylation	0.013142763265976671	LUSC
TCGA-05-4384-01	RPPA	0	LUAD
TCGA-05-4396-01	RPPA	0	LUAD
TCGA-05-4405-01	RPPA	0	LUAD
TCGA-05-4410-01	RPPA	0	LUAD
TCGA-05-4417-01	RPPA	0	LUAD
TCGA-05-4427-01	RPPA	0	LUAD
TCGA-05-5423-01	RPPA	0	LUAD
TCGA-05-5425-01	RPPA	0	LUAD
TCGA-05-5429-01	RPPA	0	LUAD
TCGA-05-5715-01	RPPA	0	LUAD
TCGA-35-5375-01	RPPA	0	LUAD
TCGA-38-6178-01	RPPA	0	LUAD
TCGA-38-A44F-01	RPPA	0	LUAD
TCGA-44-2656-01	RPPA	0	LUAD
TCGA-44-2665-01	RPPA	0	LUAD
TCGA-44-2668-01	RPPA	0	LUAD
TCGA-44-3918-01	RPPA	0	LUAD
TCGA-44-4112-01	RPPA	0	LUAD
TCGA-44-5643-01	RPPA	0	LUAD
TCGA-44-5644-01	RPPA	0	LUAD
TCGA-44-5645-01	RPPA	0	LUAD
TCGA-44-6145-01	RPPA	0	LUAD
TCGA-44-6146-01	RPPA	0	LUAD
TCGA-44-6148-01	RPPA	0	LUAD
TCGA-44-6774-01	RPPA	0	LUAD
TCGA-44-6775-01	RPPA	0	LUAD
TCGA-44-6776-01	RPPA	0	LUAD
TCGA-44-6777-01	RPPA	0	LUAD
TCGA-44-6778-01	RPPA	0	LUAD
TCGA-44-6779-01	RPPA	0	LUAD
TCGA-44-7659-01	RPPA	0	LUAD
TCGA-44-7660-01	RPPA	0	LUAD
TCGA-44-7661-01	RPPA	0	LUAD
TCGA-44-7662-01	RPPA	0	LUAD
TCGA-44-7667-01	RPPA	0	LUAD
TCGA-44-7669-01	RPPA	0	LUAD
TCGA-44-7670-01	RPPA	0	LUAD
TCGA-44-7671-01	RPPA	0	LUAD
TCGA-44-7672-01	RPPA	0	LUAD
TCGA-44-8117-01	RPPA	0	LUAD
TCGA-44-8119-01	RPPA	0	LUAD
TCGA-44-A479-01	RPPA	0	LUAD
TCGA-44-A47A-01	RPPA	0	LUAD
TCGA-44-A47G-01	RPPA	0	LUAD
TCGA-44-A4SS-01	RPPA	0	LUAD
TCGA-44-A4SU-01	RPPA	0	LUAD
TCGA-49-4487-01	RPPA	0	LUAD
TCGA-49-4488-01	RPPA	0	LUAD
TCGA-49-4512-01	RPPA	0	LUAD
TCGA-49-4514-01	RPPA	0	LUAD
TCGA-49-6742-01	RPPA	0	LUAD
TCGA-49-6743-01	RPPA	0	LUAD
TCGA-49-6744-01	RPPA	0	LUAD
TCGA-49-6745-01	RPPA	0	LUAD
TCGA-49-6761-01	RPPA	0	LUAD
TCGA-49-6767-01	RPPA	0	LUAD
TCGA-49-AAQV-01	RPPA	0	LUAD
TCGA-49-AAR0-01	RPPA	0	LUAD
TCGA-49-AAR2-01	RPPA	0	LUAD
TCGA-49-AAR3-01	RPPA	0	LUAD
TCGA-49-AAR4-01	RPPA	0	LUAD
TCGA-49-AAR9-01	RPPA	0	LUAD
TCGA-49-AARE-01	RPPA	0	LUAD
TCGA-49-AARN-01	RPPA	0	LUAD
TCGA-49-AARO-01	RPPA	0	LUAD
TCGA-49-AARR-01	RPPA	0	LUAD
TCGA-4B-A93V-01	RPPA	0	LUAD
TCGA-50-5044-01	RPPA	0	LUAD
TCGA-50-5045-01	RPPA	0	LUAD
TCGA-50-5049-01	RPPA	0	LUAD
TCGA-50-5051-01	RPPA	0	LUAD
TCGA-50-5066-01	RPPA	0	LUAD
TCGA-50-5068-01	RPPA	0	LUAD
TCGA-50-5072-01	RPPA	0	LUAD
TCGA-50-5930-01	RPPA	0	LUAD
TCGA-50-5931-01	RPPA	0	LUAD
TCGA-50-5932-01	RPPA	0	LUAD
TCGA-50-5933-01	RPPA	0	LUAD
TCGA-50-5936-01	RPPA	0	LUAD
TCGA-50-5939-01	RPPA	0	LUAD
TCGA-50-5941-01	RPPA	0	LUAD
TCGA-50-5942-01	RPPA	0	LUAD
TCGA-50-5944-01	RPPA	0	LUAD
TCGA-50-5946-01	RPPA	0	LUAD
TCGA-50-6590-01	RPPA	0	LUAD
TCGA-50-6591-01	RPPA	0	LUAD
TCGA-50-6592-01	RPPA	0	LUAD
TCGA-50-6593-01	RPPA	0	LUAD
TCGA-50-6594-01	RPPA	0	LUAD
TCGA-50-6595-01	RPPA	0	LUAD
TCGA-50-6597-01	RPPA	0	LUAD
TCGA-50-6673-01	RPPA	0	LUAD
TCGA-50-7109-01	RPPA	0	LUAD
TCGA-50-8457-01	RPPA	0	LUAD
TCGA-50-8459-01	RPPA	0	LUAD
TCGA-50-8460-01	RPPA	0	LUAD
TCGA-53-7624-01	RPPA	0	LUAD
TCGA-53-7626-01	RPPA	0	LUAD
TCGA-53-7813-01	RPPA	0	LUAD
TCGA-53-A4EZ-01	RPPA	0	LUAD
TCGA-55-5899-01	RPPA	0	LUAD
TCGA-55-6543-01	RPPA	0	LUAD
TCGA-55-6712-01	RPPA	0	LUAD
TCGA-55-6969-01	RPPA	0	LUAD
TCGA-55-6970-01	RPPA	0	LUAD
TCGA-55-6971-01	RPPA	0	LUAD
TCGA-55-6978-01	RPPA	0	LUAD
TCGA-55-6979-01	RPPA	0	LUAD
TCGA-55-6981-01	RPPA	0	LUAD
TCGA-55-6982-01	RPPA	0	LUAD
TCGA-55-7573-01	RPPA	0	LUAD
TCGA-55-7574-01	RPPA	0	LUAD
TCGA-55-7728-01	RPPA	0	LUAD
TCGA-55-7815-01	RPPA	0	LUAD
TCGA-55-7910-01	RPPA	0	LUAD
TCGA-55-7911-01	RPPA	0	LUAD
TCGA-55-8505-01	RPPA	0	LUAD
TCGA-55-8506-01	RPPA	0	LUAD
TCGA-55-8507-01	RPPA	0	LUAD
TCGA-55-8620-01	RPPA	0	LUAD
TCGA-55-A494-01	RPPA	0	LUAD
TCGA-62-8394-01	RPPA	0	LUAD
TCGA-62-8395-01	RPPA	0	LUAD
TCGA-62-8398-01	RPPA	0	LUAD
TCGA-62-A46O-01	RPPA	0	LUAD
TCGA-62-A46P-01	RPPA	0	LUAD
TCGA-62-A46R-01	RPPA	0	LUAD
TCGA-62-A46S-01	RPPA	0	LUAD
TCGA-62-A46V-01	RPPA	0	LUAD
TCGA-62-A471-01	RPPA	0	LUAD
TCGA-64-1679-01	RPPA	0	LUAD
TCGA-64-1681-01	RPPA	0	LUAD
TCGA-64-5774-01	RPPA	0	LUAD
TCGA-64-5778-01	RPPA	0	LUAD
TCGA-64-5779-01	RPPA	0	LUAD
TCGA-64-5781-01	RPPA	0	LUAD
TCGA-64-5815-01	RPPA	0	LUAD
TCGA-67-6215-01	RPPA	0	LUAD
TCGA-67-6216-01	RPPA	0	LUAD
TCGA-67-6217-01	RPPA	0	LUAD
TCGA-69-7760-01	RPPA	0	LUAD
TCGA-69-7761-01	RPPA	0	LUAD
TCGA-69-7763-01	RPPA	0	LUAD
TCGA-69-7764-01	RPPA	0	LUAD
TCGA-69-7765-01	RPPA	0	LUAD
TCGA-69-8255-01	RPPA	0	LUAD
TCGA-69-A59K-01	RPPA	0	LUAD
TCGA-71-6725-01	RPPA	0	LUAD
TCGA-71-8520-01	RPPA	0	LUAD
TCGA-73-4658-01	RPPA	0	LUAD
TCGA-73-4676-01	RPPA	0	LUAD
TCGA-73-7498-01	RPPA	0	LUAD
TCGA-73-7499-01	RPPA	0	LUAD
TCGA-73-A9RS-01	RPPA	0	LUAD
TCGA-75-5122-01	RPPA	0	LUAD
TCGA-75-5125-01	RPPA	0	LUAD
TCGA-75-6203-01	RPPA	0	LUAD
TCGA-75-6205-01	RPPA	0	LUAD
TCGA-75-6206-01	RPPA	0	LUAD
TCGA-75-6207-01	RPPA	0	LUAD
TCGA-75-6211-01	RPPA	0	LUAD
TCGA-75-6212-01	RPPA	0	LUAD
TCGA-75-6214-01	RPPA	0	LUAD
TCGA-75-7027-01	RPPA	0	LUAD
TCGA-75-7030-01	RPPA	0	LUAD
TCGA-75-7031-01	RPPA	0	LUAD
TCGA-78-7143-01	RPPA	0	LUAD
TCGA-78-7145-01	RPPA	0	LUAD
TCGA-78-7146-01	RPPA	0	LUAD
TCGA-78-7147-01	RPPA	0	LUAD
TCGA-78-7148-01	RPPA	0	LUAD
TCGA-78-7149-01	RPPA	0	LUAD
TCGA-78-7150-01	RPPA	0	LUAD
TCGA-78-7152-01	RPPA	0	LUAD
TCGA-78-7153-01	RPPA	0	LUAD
TCGA-78-7154-01	RPPA	0	LUAD
TCGA-78-7155-01	RPPA	0	LUAD
TCGA-78-7156-01	RPPA	0	LUAD
TCGA-78-7158-01	RPPA	0	LUAD
TCGA-78-7159-01	RPPA	0	LUAD
TCGA-78-7160-01	RPPA	0	LUAD
TCGA-78-7161-01	RPPA	0	LUAD
TCGA-78-7162-01	RPPA	0	LUAD
TCGA-78-7163-01	RPPA	0	LUAD
TCGA-78-7166-01	RPPA	0	LUAD
TCGA-78-7167-01	RPPA	0	LUAD
TCGA-78-7535-01	RPPA	0	LUAD
TCGA-78-7536-01	RPPA	0	LUAD
TCGA-78-7537-01	RPPA	0	LUAD
TCGA-78-7539-01	RPPA	0	LUAD
TCGA-78-7540-01	RPPA	0	LUAD
TCGA-78-7542-01	RPPA	0	LUAD
TCGA-78-7633-01	RPPA	0	LUAD
TCGA-78-8662-01	RPPA	0	LUAD
TCGA-80-5607-01	RPPA	0	LUAD
TCGA-80-5608-01	RPPA	0	LUAD
TCGA-80-5611-01	RPPA	0	LUAD
TCGA-83-5908-01	RPPA	0	LUAD
TCGA-86-6562-01	RPPA	0	LUAD
TCGA-86-6851-01	RPPA	0	LUAD
TCGA-86-7701-01	RPPA	0	LUAD
TCGA-86-7711-01	RPPA	0	LUAD
TCGA-86-7713-01	RPPA	0	LUAD
TCGA-86-7953-01	RPPA	0	LUAD
TCGA-86-7954-01	RPPA	0	LUAD
TCGA-86-7955-01	RPPA	0	LUAD
TCGA-86-8054-01	RPPA	0	LUAD
TCGA-86-8055-01	RPPA	0	LUAD
TCGA-86-8056-01	RPPA	0	LUAD
TCGA-86-8073-01	RPPA	0	LUAD
TCGA-86-8074-01	RPPA	0	LUAD
TCGA-86-8075-01	RPPA	0	LUAD
TCGA-86-8076-01	RPPA	0	LUAD
TCGA-86-8278-01	RPPA	0	LUAD
TCGA-86-8279-01	RPPA	0	LUAD
TCGA-86-8280-01	RPPA	0	LUAD
TCGA-86-8281-01	RPPA	0	LUAD
TCGA-86-8358-01	RPPA	0	LUAD
TCGA-86-8359-01	RPPA	0	LUAD
TCGA-86-8585-01	RPPA	0	LUAD
TCGA-86-8668-01	RPPA	0	LUAD
TCGA-86-8669-01	RPPA	0	LUAD
TCGA-86-8671-01	RPPA	0	LUAD
TCGA-86-8673-01	RPPA	0	LUAD
TCGA-86-A456-01	RPPA	0	LUAD
TCGA-86-A4D0-01	RPPA	0	LUAD
TCGA-86-A4JF-01	RPPA	0	LUAD
TCGA-86-A4P7-01	RPPA	0	LUAD
TCGA-86-A4P8-01	RPPA	0	LUAD
TCGA-91-6828-01	RPPA	0	LUAD
TCGA-91-6829-01	RPPA	0	LUAD
TCGA-91-6830-01	RPPA	0	LUAD
TCGA-91-6831-01	RPPA	0	LUAD
TCGA-91-6835-01	RPPA	0	LUAD
TCGA-91-6836-01	RPPA	0	LUAD
TCGA-91-6840-01	RPPA	0	LUAD
TCGA-91-6847-01	RPPA	0	LUAD
TCGA-91-6848-01	RPPA	0	LUAD
TCGA-91-6849-01	RPPA	0	LUAD
TCGA-91-7771-01	RPPA	0	LUAD
TCGA-91-8496-01	RPPA	0	LUAD
TCGA-91-8497-01	RPPA	0	LUAD
TCGA-91-8499-01	RPPA	0	LUAD
TCGA-91-A4BC-01	RPPA	0	LUAD
TCGA-91-A4BD-01	RPPA	0	LUAD
TCGA-93-7348-01	RPPA	0	LUAD
TCGA-93-A4JN-01	RPPA	0	LUAD
TCGA-93-A4JO-01	RPPA	0	LUAD
TCGA-93-A4JP-01	RPPA	0	LUAD
TCGA-93-A4JQ-01	RPPA	0	LUAD
TCGA-95-7039-01	RPPA	0	LUAD
TCGA-95-7043-01	RPPA	0	LUAD
TCGA-95-7567-01	RPPA	0	LUAD
TCGA-95-7944-01	RPPA	0	LUAD
TCGA-95-7947-01	RPPA	0	LUAD
TCGA-95-7948-01	RPPA	0	LUAD
TCGA-95-A4VK-01	RPPA	0	LUAD
TCGA-95-A4VN-01	RPPA	0	LUAD
TCGA-95-A4VP-01	RPPA	0	LUAD
TCGA-97-7546-01	RPPA	0	LUAD
TCGA-97-7552-01	RPPA	0	LUAD
TCGA-97-7553-01	RPPA	0	LUAD
TCGA-97-7554-01	RPPA	0	LUAD
TCGA-97-7937-01	RPPA	0	LUAD
TCGA-97-7938-01	RPPA	0	LUAD
TCGA-97-7941-01	RPPA	0	LUAD
TCGA-97-8179-01	RPPA	0	LUAD
TCGA-97-A4M0-01	RPPA	0	LUAD
TCGA-97-A4M2-01	RPPA	0	LUAD
TCGA-97-A4M5-01	RPPA	0	LUAD
TCGA-97-A4M6-01	RPPA	0	LUAD
TCGA-97-A4M7-01	RPPA	0	LUAD
TCGA-99-7458-01	RPPA	0	LUAD
TCGA-99-8028-01	RPPA	0	LUAD
TCGA-J2-8192-01	RPPA	0	LUAD
TCGA-J2-8194-01	RPPA	0	LUAD
TCGA-J2-A4AD-01	RPPA	0	LUAD
TCGA-J2-A4AG-01	RPPA	0	LUAD
TCGA-L4-A4E5-01	RPPA	0	LUAD
TCGA-L4-A4E6-01	RPPA	0	LUAD
TCGA-L9-A443-01	RPPA	0	LUAD
TCGA-L9-A444-01	RPPA	0	LUAD
TCGA-L9-A50W-01	RPPA	0	LUAD
TCGA-L9-A5IP-01	RPPA	0	LUAD
TCGA-L9-A743-01	RPPA	0	LUAD
TCGA-L9-A7SV-01	RPPA	0	LUAD
TCGA-L9-A8F4-01	RPPA	0	LUAD
TCGA-MN-A4N1-01	RPPA	0	LUAD
TCGA-MN-A4N4-01	RPPA	0	LUAD
TCGA-MP-A4SV-01	RPPA	0	LUAD
TCGA-MP-A4SW-01	RPPA	0	LUAD
TCGA-MP-A4SY-01	RPPA	0	LUAD
TCGA-MP-A4T4-01	RPPA	0	LUAD
TCGA-MP-A4T6-01	RPPA	0	LUAD
TCGA-MP-A4T7-01	RPPA	0	LUAD
TCGA-MP-A4T8-01	RPPA	0	LUAD
TCGA-MP-A4T9-01	RPPA	0	LUAD
TCGA-MP-A4TA-01	RPPA	0	LUAD
TCGA-MP-A4TC-01	RPPA	0	LUAD
TCGA-MP-A4TD-01	RPPA	0	LUAD
TCGA-MP-A4TE-01	RPPA	0	LUAD
TCGA-MP-A4TF-01	RPPA	0	LUAD
TCGA-MP-A4TH-01	RPPA	0	LUAD
TCGA-MP-A4TI-01	RPPA	0	LUAD
TCGA-MP-A4TJ-01	RPPA	0	LUAD
TCGA-MP-A4TK-01	RPPA	0	LUAD
TCGA-MP-A5C7-01	RPPA	0	LUAD
TCGA-NJ-A4YF-01	RPPA	0	LUAD
TCGA-NJ-A4YG-01	RPPA	0	LUAD
TCGA-NJ-A4YI-01	RPPA	0	LUAD
TCGA-NJ-A55A-01	RPPA	0	LUAD
TCGA-NJ-A55O-01	RPPA	0	LUAD
TCGA-NJ-A55R-01	RPPA	0	LUAD
TCGA-NJ-A7XG-01	RPPA	0	LUAD
TCGA-O1-A52J-01	RPPA	0	LUAD
TCGA-S2-AA1A-01	RPPA	0	LUAD
TCGA-18-4721-01	RPPA	0	LUSC
TCGA-18-5592-01	RPPA	0	LUSC
TCGA-21-5782-01	RPPA	0	LUSC
TCGA-21-5784-01	RPPA	0	LUSC
TCGA-21-5786-01	RPPA	0	LUSC
TCGA-21-5787-01	RPPA	0	LUSC
TCGA-22-4605-01	RPPA	0	LUSC
TCGA-22-4609-01	RPPA	0	LUSC
TCGA-22-5471-01	RPPA	0	LUSC
TCGA-22-5472-01	RPPA	0	LUSC
TCGA-22-5473-01	RPPA	0	LUSC
TCGA-22-5474-01	RPPA	0	LUSC
TCGA-22-5477-01	RPPA	0	LUSC
TCGA-22-5478-01	RPPA	0	LUSC
TCGA-22-5479-01	RPPA	0	LUSC
TCGA-22-5480-01	RPPA	0	LUSC
TCGA-22-5482-01	RPPA	0	LUSC
TCGA-22-5483-01	RPPA	0	LUSC
TCGA-22-5485-01	RPPA	0	LUSC
TCGA-22-5489-01	RPPA	0	LUSC
TCGA-22-5491-01	RPPA	0	LUSC
TCGA-22-5492-01	RPPA	0	LUSC
TCGA-22-A5C4-01	RPPA	0	LUSC
TCGA-33-4566-01	RPPA	0	LUSC
TCGA-33-4582-01	RPPA	0	LUSC
TCGA-33-4586-01	RPPA	0	LUSC
TCGA-33-4589-01	RPPA	0	LUSC
TCGA-33-6738-01	RPPA	0	LUSC
TCGA-33-A4WN-01	RPPA	0	LUSC
TCGA-33-A5GW-01	RPPA	0	LUSC
TCGA-33-AASB-01	RPPA	0	LUSC
TCGA-33-AASD-01	RPPA	0	LUSC
TCGA-33-AASI-01	RPPA	0	LUSC
TCGA-33-AASJ-01	RPPA	0	LUSC
TCGA-34-5231-01	RPPA	0	LUSC
TCGA-34-5232-01	RPPA	0	LUSC
TCGA-34-5234-01	RPPA	0	LUSC
TCGA-34-5236-01	RPPA	0	LUSC
TCGA-34-5239-01	RPPA	0	LUSC
TCGA-34-5241-01	RPPA	0	LUSC
TCGA-34-5927-01	RPPA	0	LUSC
TCGA-34-5928-01	RPPA	0	LUSC
