sample_id	PC1	PC2	PC3	subtype
TCGA-75-6203-01	-35.764274052646186	-44.542472353951645	48.661737331183176	LUAD
TCGA-75-6205-01	-44.16849939795039	17.160709071349082	30.25182959531271	LUAD
TCGA-75-6206-01	-29.896329972000483	-36.86587641029056	-26.944212484880808	LUAD
TCGA-75-6207-01	-36.63109680964905	53.31555873098763	-55.49595851949117	LUAD
TCGA-75-6211-01	-29.169080877827987	-20.053258575102042	-20.84709651997843	LUAD
TCGA-75-6212-01	-46.619531407194245	-30.801725036815107	41.35508731370747	LUAD
TCGA-75-6214-01	11.020856852588452	-33.59965626834557	-14.919187917077508	LUAD
TCGA-75-7027-01	5.556623071492186	-34.67705406675925	-36.57569209920865	LUAD
TCGA-75-7030-01	-9.70416201632684	-21.475109330380235	12.112443777252413	LUAD
TCGA-75-7031-01	-3.2774912142980073	-61.71668325508376	-15.560520022798828	LUAD
TCGA-78-7143-01	-72.42344399049783	24.007751334426395	-11.739143235367683	LUAD
TCGA-78-7145-01	-59.382727464341286	-3.1560850172123116	-20.535572386934803	LUAD
TCGA-78-7146-01	-51.07118197663824	31.892572368403492	-17.90557165764978	LUAD
TCGA-78-7147-01	-60.02650695477152	26.128951848188333	-35.20564394023725	LUAD
TCGA-78-7148-01	0.3239766734796721	-63.589091002360625	-26.455377084776995	LUAD
TCGA-78-7149-01	-13.685941342781204	-27.714071693247003	-58.93531144951629	LUAD
TCGA-78-7150-01	29.768543248468518	-36.70368894141118	-18.774343015268137	LUAD
TCGA-78-7152-01	-41.86471667296934	5.495021742398339	-31.440830194991037	LUAD
TCGA-78-7153-01	-84.52055035368248	52.800059833580086	-28.32549830436657	LUAD
TCGA-78-7154-01	-28.77763224021129	50.91022105443762	-32.23543891779177	LUAD
TCGA-78-7155-01	32.758548655608685	-45.74153869453064	-44.285045163118625	LUAD
TCGA-78-7156-01	-13.988093298728467	-54.1349383626207	-32.08856642826141	LUAD
TCGA-78-7158-01	-90.48416199567798	34.939002062652854	-31.07382452231359	LUAD
TCGA-78-7159-01	-41.51145257259307	-8.760120807235923	-34.74347766748979	LUAD
TCGA-78-7160-01	-12.914994919504052	-31.757624086129482	9.643143818364624	LUAD
TCGA-78-7161-01	-58.887220111619435	14.286589651959561	-56.51486264353251	LUAD
TCGA-78-7162-01	-19.50394703559884	-30.325432645592265	-5.80610756247516	LUAD
TCGA-78-7163-01	-23.542290399643953	-40.88834894250837	0.007926763537724476	LUAD
TCGA-78-7166-01	-1.5493610752144782	-50.187948408576965	-19.524991508509814	LUAD
TCGA-78-7167-01	-9.309016899020962	-48.10983914480726	-75.45786783884364	LUAD
TCGA-78-7535-01	-56.979402207666304	15.882706705625324	-27.083397863058057	LUAD
TCGA-78-7536-01	21.1328717331563	-59.06263544010763	-61.41168824003106	LUAD
TCGA-78-7537-01	-50.59278561283033	4.163992044598385	-19.152756284398606	LUAD
TCGA-78-7539-01	-48.112989376056134	-1.7258050582356659	-29.425114629257248	LUAD
TCGA-78-7540-01	-46.671015695878175	19.67155514964729	-12.345668492279687	LUAD
TCGA-78-7542-01	-6.292400122741582	-24.91240905895359	-32.67792131568135	LUAD
TCGA-78-7633-01	-15.125501880184258	-47.32094794811967	-45.97837808991711	LUAD
TCGA-78-8662-01	-30.285136686555397	14.222037361635516	-68.56162992794246	LUAD
TCGA-80-5607-01	-63.87636019563338	32.29934143382602	9.1676655745962	LUAD
TCGA-80-5608-01	-45.848730793077046	-17.922378708707353	-22.442059895513953	LUAD
TCGA-80-5611-01	17.33636845333618	-22.317985104296476	-29.967802110963234	LUAD
TCGA-83-5908-01	-54.81352981876287	18.613967193082555	12.90782434133569	LUAD
TCGA-86-6562-01	-28.313062080892536	-4.490420044696555	-35.002182149810395	LUAD
TCGA-86-6851-01	-36.75424560971791	-5.080885758407353	-8.2796671181950785	LUAD
TCGA-86-7701-01	-33.08334441361045	14.645783450103753	-28.391854014357673	LUAD
TCGA-86-7711-01	17.152350113647234	-34.39808479786544	8.416568739685669	LUAD
TCGA-86-7713-01	-12.66365403147216	-47.99838244342889	-39.570503069341036	LUAD
TCGA-86-7953-01	-29.821489341105064	-28.722417808824865	11.982283453411068	LUAD
TCGA-86-7954-01	-34.969991648583225	-33.24726824745347	17.545678262650476	LUAD
TCGA-86-7955-01	18.132993207066857	-13.84141774566065	-55.64669943515373	LUAD
TCGA-86-8054-01	1.6645109219118994	-27.09282718054059	-51.3262568781045	LUAD
TCGA-86-8055-01	4.536684032193069	-29.443162266576635	-16.213693431108332	LUAD
TCGA-86-8056-01	-56.095886375270545	0.351894744015449	-8.031484318084072	LUAD
TCGA-86-8073-01	-26.403017743374065	-11.92330905726974	-6.250624633922236	LUAD
TCGA-86-8074-01	-56.164959622510025	-5.660253118635877	-13.83788237468438	LUAD
TCGA-86-8075-01	-23.306817524607293	-42.62077098656664	13.940728827404023	LUAD
TCGA-86-8076-01	-21.14083689526334	-21.604850022718143	8.481181433474214	LUAD
TCGA-86-8278-01	-54.131868679261004	24.19261815181308	-0.5767078645396378	LUAD
TCGA-86-8279-01	-12.048517084483432	-41.062773626512914	-40.586707399961504	LUAD
TCGA-86-8280-01	-36.47979333588442	-27.854046588927243	13.365595351313962	LUAD
TCGA-86-8281-01	-14.847244976419539	-29.02901581167952	-27.392000002546997	LUAD
TCGA-86-8358-01	-3.0814314543219905	17.647352223489566	-42.781755014783826	LUAD
TCGA-86-8359-01	-24.261175957067653	-13.924153321524846	-26.76769810111387	LUAD
TCGA-86-8585-01	17.794812108380693	-41.077433267374296	5.504102177753559	LUAD
TCGA-86-8668-01	-59.966967783214315	-0.14712618434450947	8.888947689126478	LUAD
TCGA-86-8669-01	-16.02749711537912	-23.42412080236312	-35.36018100127556	LUAD
TCGA-86-8671-01	-47.96037505198565	-3.8592763908431045	38.76372108829047	LUAD
TCGA-86-8673-01	-48.53061534304862	38.76009456249159	-19.880656904030715	LUAD
TCGA-86-A456-01	-68.90991784646194	30.792348459988894	10.74263345652367	LUAD
TCGA-86-A4D0-01	-27.312356622388403	8.912732223589204	-44.73604546682194	LUAD
TCGA-86-A4JF-01	-39.81741952417961	13.839061714806007	-17.32542392332462	LUAD
TCGA-86-A4P7-01	-57.28982909658747	8.918585084105668	23.75303129934727	LUAD
TCGA-86-A4P8-01	-34.531596660314236	-38.687634063916214	56.87458130050366	LUAD
TCGA-91-6828-01	-38.97777779768781	13.210220140249511	-46.30785074470749	LUAD
TCGA-91-6829-01	-9.473433655896972	-7.019251385854481	-43.68668685664528	LUAD
TCGA-91-6830-01	-20.2168356576547	-36.199436570186606	24.88322488995092	LUAD
