sample_id	layer	sample_mean	sample_sd	sample_missing_percent	subtype
TCGA-55-A494-01	DNA methylation	0.52725096013	0.31129967138244646	0	LUAD
TCGA-62-8394-01	DNA methylation	0.491891567061	0.25247991318659135	0	LUAD
TCGA-62-8395-01	DNA methylation	0.59556667854	0.24182605467790436	0	LUAD
TCGA-62-8398-01	DNA methylation	0.366262800797	0.28866461396568954	0	LUAD
TCGA-62-A46O-01	DNA methylation	0.402110430803	0.2850571521517	0	LUAD
TCGA-62-A46P-01	DNA methylation	0.597791219329	0.2849271980964946	0	LUAD
TCGA-62-A46R-01	DNA methylation	0.6037037531	0.21260336625070694	0	LUAD
TCGA-62-A46S-01	DNA methylation	0.45017322619	0.26483073342012475	0	LUAD
TCGA-62-A46V-01	DNA methylation	0.62917892347	0.21992567001258617	0	LUAD
TCGA-62-A471-01	DNA methylation	0.459979076486	0.2513515415109435	0	LUAD
TCGA-64-1679-01	DNA methylation	0.382280288772	0.24911005889263652	0	LUAD
TCGA-64-1681-01	DNA methylation	0.414834710347	0.25670715219660706	0	LUAD
TCGA-64-5774-01	DNA methylation	0.3091165844	0.2665115122940701	0	LUAD
TCGA-64-5778-01	DNA methylation	0.436489187797	0.27903706682525686	0	LUAD
TCGA-64-5779-01	DNA methylation	0.3864439227004	0.26927112306680073	0	LUAD
TCGA-64-5781-01	DNA methylation	0.53578626371	0.22729670171042038	0	LUAD
TCGA-64-5815-01	DNA methylation	0.500804465623	0.25816164323003965	0	LUAD
TCGA-67-6215-01	DNA methylation	0.555557782954	0.28468041421045276	0	LUAD
TCGA-67-6216-01	DNA methylation	0.560634255221	0.2547554797591507	0	LUAD
TCGA-67-6217-01	DNA methylation	0.472174883521	0.25249373932301444	0	LUAD
TCGA-69-7760-01	DNA methylation	0.438417854575	0.32060745471074636	0	LUAD
TCGA-69-7761-01	DNA methylation	0.4616654011732	0.2582558307831577	0	LUAD
TCGA-69-7763-01	DNA methylation	0.49098718038	0.2622382826807211	0	LUAD
TCGA-69-7764-01	DNA methylation	0.437235359683	0.2962382859943986	0	LUAD
TCGA-69-7765-01	DNA methylation	0.518872137766	0.249372642278645	0	LUAD
TCGA-69-8255-01	DNA methylation	0.345923087408	0.24716391824374637	0	LUAD
TCGA-69-A59K-01	DNA methylation	0.58416483677	0.20573281214766342	0	LUAD
TCGA-71-6725-01	DNA methylation	0.434377810261	0.24518802426465333	0	LUAD
TCGA-71-8520-01	DNA methylation	0.590422786047	0.26283322612408855	0	LUAD
TCGA-73-4658-01	DNA methylation	0.57293765736	0.21647626508039847	0	LUAD
TCGA-73-4676-01	DNA methylation	0.503824804769	0.2752250661050407	0	LUAD
TCGA-73-7498-01	DNA methylation	0.428740227689	0.2739605617505168	0	LUAD
TCGA-73-7499-01	DNA methylation	0.51467952772	0.2466890990691461	0	LUAD
TCGA-73-A9RS-01	DNA methylation	0.50103466779	0.2974424770602239	0	LUAD
TCGA-75-5122-01	DNA methylation	0.5052989355836	0.26842911023298877	0	LUAD
TCGA-75-5125-01	DNA methylation	0.48715201152800003	0.2586268576326114	0	LUAD
TCGA-75-6203-01	DNA methylation	0.423630802593	0.3011938534450426	0	LUAD
TCGA-75-6205-01	DNA methylation	0.53744288124	0.2175745742204504	0	LUAD
TCGA-75-6206-01	DNA methylation	0.407240611291	0.31313908448205025	0	LUAD
TCGA-75-6207-01	DNA methylation	0.583492963309	0.2618474034066708	0	LUAD
TCGA-75-6211-01	DNA methylation	0.43616264818	0.2128159233770688	0	LUAD
TCGA-75-6212-01	DNA methylation	0.456575881856	0.298097098284101	0	LUAD
TCGA-75-6214-01	DNA methylation	0.38014934817	0.2308297873634129	0	LUAD
TCGA-75-7027-01	DNA methylation	0.374082292338	0.2822245131524044	0	LUAD
TCGA-75-7030-01	DNA methylation	0.42315950455	0.26136678855595075	0	LUAD
TCGA-75-7031-01	DNA methylation	0.354862127045	0.22622748953445204	0	LUAD
TCGA-78-7143-01	DNA methylation	0.56123372314	0.2636526421064439	0	LUAD
TCGA-78-7145-01	DNA methylation	0.49774856618	0.27379278796026274	0	LUAD
TCGA-78-7146-01	DNA methylation	0.564922518812	0.2706373194347169	0	LUAD
TCGA-78-7147-01	DNA methylation	0.554019236899	0.243862715879095	0	LUAD
TCGA-78-7148-01	DNA methylation	0.333120299642	0.25585805623996594	0	LUAD
TCGA-78-7149-01	DNA methylation	0.410146253669	0.26789507805196705	0	LUAD
TCGA-78-7150-01	DNA methylation	0.366629668155	0.2639044077708709	0	LUAD
TCGA-78-7152-01	DNA methylation	0.48897565426	0.26633490134109056	0	LUAD
TCGA-78-7153-01	DNA methylation	0.62550499514	0.23473563354899965	0	LUAD
TCGA-78-7154-01	DNA methylation	0.56840482246	0.28270129445470504	0	LUAD
TCGA-78-7155-01	DNA methylation	0.35368844705	0.29896477457584586	0	LUAD
TCGA-78-7156-01	DNA methylation	0.363764836309	0.3140386671637997	0	LUAD
TCGA-78-7158-01	DNA methylation	0.602071246819	0.2874827011894147	0	LUAD
TCGA-78-7159-01	DNA methylation	0.480722080642	0.2226226412129307	0	LUAD
TCGA-78-7160-01	DNA methylation	0.411114450385	0.2814880826613879	0	LUAD
TCGA-78-7161-01	DNA methylation	0.521576842274	0.2918541284079627	0	LUAD
TCGA-78-7162-01	DNA methylation	0.421125034412	0.2722228582651895	0	LUAD
TCGA-78-7163-01	DNA methylation	0.387057065554	0.32122216347762456	0	LUAD
TCGA-78-7166-01	DNA methylation	0.363610952598	0.26699281837884165	0	LUAD
TCGA-78-7167-01	DNA methylation	0.355280848533	0.29581167640447026	0	LUAD
TCGA-78-7535-01	DNA methylation	0.513277647561	0.3067612530084537	0	LUAD
TCGA-78-7536-01	DNA methylation	0.319794657209	0.2880599905448891	0	LUAD
TCGA-78-7537-01	DNA methylation	0.5033174224172	0.31427724127869594	0	LUAD
TCGA-78-7539-01	DNA methylation	0.483061650181	0.25372206882154236	0	LUAD
TCGA-78-7540-01	DNA methylation	0.525513337475	0.24821102203951326	0	LUAD
TCGA-78-7542-01	DNA methylation	0.4055817532177	0.2576978317301833	0	LUAD
TCGA-78-7633-01	DNA methylation	0.3755659722873	0.3072336920768696	0	LUAD
TCGA-78-8662-01	DNA methylation	0.503397944848	0.28567524150369594	0	LUAD
TCGA-80-5607-01	DNA methylation	0.57093706593	0.22810223144755878	0	LUAD
TCGA-80-5608-01	DNA methylation	0.467669329238	0.24337692945903625	0	LUAD
TCGA-80-5611-01	DNA methylation	0.396907646332	0.26350394231618934	0	LUAD
TCGA-83-5908-01	DNA methylation	0.53806013024	0.23565949295041813	0	LUAD
TCGA-86-6562-01	DNA methylation	0.462314266546	0.27850428341033096	0	LUAD
TCGA-86-6851-01	DNA methylation	0.483363471717	0.22545429297566416	0	LUAD
TCGA-86-7701-01	DNA methylation	0.49911569323	0.25436910176693955	0	LUAD
TCGA-86-7711-01	DNA methylation	0.386831433342	0.2718123014412928	0	LUAD
TCGA-86-7713-01	DNA methylation	0.374616658685	0.2892669999360328	0	LUAD
TCGA-86-7953-01	DNA methylation	0.435438990091	0.25771837581124013	0	LUAD
TCGA-86-7954-01	DNA methylation	0.435888161631	0.26483540590107835	0	LUAD
TCGA-86-7955-01	DNA methylation	0.423148187466	0.2977930411731952	0	LUAD
TCGA-86-8054-01	DNA methylation	0.399985672949	0.3131573685248555	0	LUAD
TCGA-86-8055-01	DNA methylation	0.3835753397021	0.24815027981029136	0	LUAD
TCGA-86-8056-01	DNA methylation	0.500391300695	0.24817649824468418	0	LUAD
TCGA-86-8073-01	DNA methylation	0.43420172286000003	0.2772703766714486	0	LUAD
TCGA-86-8074-01	DNA methylation	0.490191192523	0.2709001962619822	0	LUAD
TCGA-86-8075-01	DNA methylation	0.403316690148	0.26041645735170826	0	LUAD
TCGA-86-8076-01	DNA methylation	0.426121871547	0.2825137078486855	0	LUAD
TCGA-86-8278-01	DNA methylation	0.541995539126	0.22551489904767388	0	LUAD
TCGA-86-8279-01	DNA methylation	0.37030091785	0.26394913527856073	0	LUAD
TCGA-86-8280-01	DNA methylation	0.44661676828	0.2540199264355768	0	LUAD
TCGA-86-8281-01	DNA methylation	0.409092549825	0.24855458876856243	0	LUAD
TCGA-86-8358-01	DNA methylation	0.492676882684	0.30664878671686885	0	LUAD
TCGA-86-8359-01	DNA methylation	0.43826256003	0.28374635641137247	0	LUAD
TCGA-86-8585-01	DNA methylation	0.36960765979	0.25989753892324063	0	LUAD
TCGA-86-8668-01	DNA methylation	0.521313797326	0.2531363751048414	0	LUAD
TCGA-86-8669-01	DNA methylation	0.423618981963	0.29748848380476256	0	LUAD
TCGA-86-8671-01	DNA methylation	0.509969558345	0.2540529895859977	0	LUAD
TCGA-86-8673-01	DNA methylation	0.555364319691	0.27327737438320154	0	LUAD
TCGA-86-A456-01	DNA methylation	0.58303251367	0.2153906141055365	0	LUAD
TCGA-86-A4D0-01	DNA methylation	0.492292386165	0.30505192164526146	0	LUAD
TCGA-86-A4JF-01	DNA methylation	0.51143851725	0.2577552904480515	0	LUAD
TCGA-86-A4P7-01	DNA methylation	0.534002799706	0.23034010702726584	0	LUAD
TCGA-86-A4P8-01	DNA methylation	0.439551816104	0.2977157503123912	0	LUAD
TCGA-91-6828-01	DNA methylation	0.5023612401009	0.2564985043958838	0	LUAD
TCGA-91-6829-01	DNA methylation	0.443330655021	0.25180864398227115	0	LUAD
TCGA-91-6830-01	DNA methylation	0.42136235487	0.23318545128458454	0	LUAD
TCGA-91-6831-01	DNA methylation	0.3780222870804	0.2705446312184518	0	LUAD
TCGA-91-6835-01	DNA methylation	0.514227686046	0.23355884423739948	0	LUAD
TCGA-91-6836-01	DNA methylation	0.584541107399	0.2832745655649012	0	LUAD
TCGA-91-6840-01	DNA methylation	0.3792242976997	0.277884937007111	0	LUAD
TCGA-91-6847-01	DNA methylation	0.530986470205	0.30507787396927416	0	LUAD
TCGA-91-6848-01	DNA methylation	0.490441274225	0.2741323181221729	0	LUAD
TCGA-91-6849-01	DNA methylation	0.53537957091	0.2647744707007879	0	LUAD
TCGA-91-7771-01	DNA methylation	0.5092786126	0.27104526777607735	0	LUAD
TCGA-91-8496-01	DNA methylation	0.502509756045	0.2917177297258717	0	LUAD
TCGA-91-8497-01	DNA methylation	0.516814120582	0.24989337029471825	0	LUAD
TCGA-91-8499-01	DNA methylation	0.40617458	0.29977212131133874	0	LUAD
TCGA-91-A4BC-01	DNA methylation	0.43477947548	0.25657051736710135	0	LUAD
TCGA-91-A4BD-01	DNA methylation	0.453589698033	0.3099679422923358	0	LUAD
TCGA-93-7348-01	DNA methylation	0.496949830085	0.24918360042053495	0	LUAD
TCGA-93-A4JN-01	DNA methylation	0.512054332073	0.26734920463108497	0	LUAD
TCGA-93-A4JO-01	DNA methylation	0.450527684329	0.26804397365991334	0	LUAD
TCGA-93-A4JP-01	DNA methylation	0.40867468286	0.2799005795272104	0	LUAD
TCGA-93-A4JQ-01	DNA methylation	0.43118062956	0.26847150433821576	0	LUAD
TCGA-95-7039-01	DNA methylation	0.544200402987	0.22574774529185732	0	LUAD
TCGA-95-7043-01	DNA methylation	0.52748637306	0.28797706488098845	0	LUAD
TCGA-95-7567-01	DNA methylation	0.600008350279	0.26224705805272036	0	LUAD
TCGA-95-7944-01	DNA methylation	0.4349177998	0.29639048428870163	0	LUAD
TCGA-95-7947-01	DNA methylation	0.495069137953	0.29718230134315965	0	LUAD
TCGA-95-7948-01	DNA methylation	0.566301224047	0.2827225461631746	0	LUAD
TCGA-95-A4VK-01	DNA methylation	0.48304907378	0.23226214030138845	0	LUAD
TCGA-95-A4VN-01	DNA methylation	0.51165882308	0.21113899750025458	0	LUAD
TCGA-95-A4VP-01	DNA methylation	0.44660606909	0.23607674520557453	0	LUAD
TCGA-97-7546-01	DNA methylation	0.463427210899	0.27743109737105837	0	LUAD
TCGA-97-7552-01	DNA methylation	0.461912915123	0.27179448739031886	0	LUAD
TCGA-97-7553-01	DNA methylation	0.447382404847	0.26116249702390765	0	LUAD
TCGA-97-7554-01	DNA methylation	0.568935594026	0.2047581785341845	0	LUAD
TCGA-97-7937-01	DNA methylation	0.452573812186	0.2569212401269625	0	LUAD
TCGA-97-7938-01	DNA methylation	0.47939088821	0.2616814113020093	0	LUAD
TCGA-97-7941-01	DNA methylation	0.505038330695	0.2463617998665907	0	LUAD
TCGA-97-8179-01	DNA methylation	0.4011942035496	0.27952581711834196	0	LUAD
TCGA-97-A4M0-01	DNA methylation	0.629762186436	0.24700127091319113	0	LUAD
TCGA-97-A4M2-01	DNA methylation	0.424267424912	0.29393530851886124	0	LUAD
TCGA-97-A4M5-01	DNA methylation	0.427191730938	0.27447306977029684	0	LUAD
TCGA-97-A4M6-01	DNA methylation	0.477522041975	0.2812595941197447	0	LUAD
TCGA-97-A4M7-01	DNA methylation	0.469158380389	0.26067936655864365	0	LUAD
TCGA-99-7458-01	DNA methylation	0.529166459082	0.233477965665034	0	LUAD
TCGA-99-8028-01	DNA methylation	0.4877504127216	0.25087764909572796	0	LUAD
TCGA-J2-8192-01	DNA methylation	0.410216855688	0.25750888021824275	0	LUAD
TCGA-J2-8194-01	DNA methylation	0.442849683202	0.2423699289075746	0	LUAD
TCGA-J2-A4AD-01	DNA methylation	0.43704988087	0.22398512792408876	0	LUAD
TCGA-J2-A4AG-01	DNA methylation	0.50710306588	0.2279281781299472	0	LUAD
TCGA-L4-A4E5-01	DNA methylation	0.548366807592	0.26169481774753284	0	LUAD
TCGA-L4-A4E6-01	DNA methylation	0.424787230591	0.2926936503743326	0	LUAD
TCGA-L9-A443-01	DNA methylation	0.58677000944	0.2530375842670593	0	LUAD
TCGA-L9-A444-01	DNA methylation	0.58282011529	0.21789644465987237	0	LUAD
TCGA-L9-A50W-01	DNA methylation	0.4844750141724	0.33589682060548515	0	LUAD
TCGA-L9-A5IP-01	DNA methylation	0.3976493119782	0.2686365755163699	0	LUAD
TCGA-L9-A743-01	DNA methylation	0.450224427311	0.2686654207988502	0	LUAD
TCGA-L9-A7SV-01	DNA methylation	0.416808105299	0.3039692934507776	0	LUAD
TCGA-L9-A8F4-01	DNA methylation	0.401435808705	0.26936890754508963	0	LUAD
TCGA-MN-A4N1-01	DNA methylation	0.537618393075	0.27692594670145154	0	LUAD
TCGA-MN-A4N4-01	DNA methylation	0.39626591564	0.24852379455833126	0	LUAD
TCGA-MP-A4SV-01	DNA methylation	0.453667257167	0.2191599418755284	0	LUAD
TCGA-MP-A4SW-01	DNA methylation	0.480262501651	0.2595715996250829	0	LUAD
TCGA-MP-A4SY-01	DNA methylation	0.503378970166	0.2512861427328153	0	LUAD
TCGA-MP-A4T4-01	DNA methylation	0.48397757456	0.23064963553795118	0	LUAD
TCGA-MP-A4T6-01	DNA methylation	0.52919380757	0.25337130989254736	0	LUAD
TCGA-MP-A4T7-01	DNA methylation	0.492930265988	0.2552621947706561	0	LUAD
TCGA-MP-A4T8-01	DNA methylation	0.469565653299	0.2747663750153251	0	LUAD
TCGA-MP-A4T9-01	DNA methylation	0.49080241488	0.25307776981168345	0	LUAD
TCGA-MP-A4TA-01	DNA methylation	0.435932975878	0.24953768153319286	0	LUAD
TCGA-MP-A4TC-01	DNA methylation	0.467606355482	0.2784747372634815	0	LUAD
TCGA-MP-A4TD-01	DNA methylation	0.48366747584	0.23168575557732451	0	LUAD
TCGA-MP-A4TE-01	DNA methylation	0.48302179229	0.27600267512602933	0	LUAD
TCGA-MP-A4TF-01	DNA methylation	0.52080233464	0.2141990338926794	0	LUAD
TCGA-MP-A4TH-01	DNA methylation	0.46454087091	0.2569303621940503	0	LUAD
TCGA-MP-A4TI-01	DNA methylation	0.507700232071	0.2604137962979645	0	LUAD
TCGA-MP-A4TJ-01	DNA methylation	0.459576629757	0.2389884140615303	0	LUAD
TCGA-MP-A4TK-01	DNA methylation	0.534836250628	0.22805411083790067	0	LUAD
TCGA-MP-A5C7-01	DNA methylation	0.471724201871	0.2931318456690276	0	LUAD
TCGA-NJ-A4YF-01	DNA methylation	0.46239244414	0.2648921508189724	0	LUAD
TCGA-NJ-A4YG-01	DNA methylation	0.48926713118	0.25843736255465916	0	LUAD
TCGA-NJ-A4YI-01	DNA methylation	0.56304035402	0.2556705763028096	0	LUAD
TCGA-NJ-A55A-01	DNA methylation	0.47670391965	0.22168917551954928	0	LUAD
TCGA-NJ-A55O-01	DNA methylation	0.434523372569	0.2504360891279528	0	LUAD
TCGA-NJ-A55R-01	DNA methylation	0.41115226176	0.212640242050598	0	LUAD
TCGA-NJ-A7XG-01	DNA methylation	0.474467056566	0.3160100994535548	0	LUAD
TCGA-O1-A52J-01	DNA methylation	0.401194415098	0.260069314726573	0	LUAD
TCGA-S2-AA1A-01	DNA methylation	0.463063000415	0.2775131473424453	0	LUAD
TCGA-18-4721-01	DNA methylation	0.498282879293	0.28450525455037706	0	LUSC
TCGA-18-5592-01	DNA methylation	0.48846135061	0.342372693389584	0	LUSC
TCGA-21-5782-01	DNA methylation	0.386360720587	0.2451957261837233	0	LUSC
TCGA-21-5784-01	DNA methylation	0.414988328403	0.268003183056404	0	LUSC
TCGA-21-5786-01	DNA methylation	0.457504511107	0.314680209485235	0	LUSC
TCGA-21-5787-01	DNA methylation	0.379062303132	0.30756026123557023	0	LUSC
TCGA-22-4605-01	DNA methylation	0.424314672696	0.23453680579694675	0	LUSC
TCGA-22-4609-01	DNA methylation	0.38355285716	0.2726001786705511	0	LUSC
TCGA-22-5471-01	DNA methylation	0.404150971999	0.2909484676497312	0	LUSC
TCGA-22-5472-01	DNA methylation	0.427614451167	0.30737244532284574	0	LUSC
TCGA-22-5473-01	DNA methylation	0.467776783849	0.30930534412927174	0	LUSC
TCGA-22-5474-01	DNA methylation	0.476826508236	0.28673842428903024	0	LUSC
TCGA-22-5477-01	DNA methylation	0.481952435858	0.35419333014757903	0	LUSC
TCGA-22-5478-01	DNA methylation	0.337435783336	0.2684524672796898	0	LUSC
TCGA-22-5479-01	DNA methylation	0.436785850326	0.2712945123584596	0	LUSC
TCGA-22-5480-01	DNA methylation	0.506744213456	0.31638858837052897	0	LUSC
TCGA-22-5482-01	DNA methylation	0.420576983672	0.2929054081055572	0	LUSC
TCGA-22-5483-01	DNA methylation	0.488445450714	0.3480970928396926	0	LUSC
TCGA-22-5485-01	DNA methylation	0.428500642885	0.28955661583809533	0	LUSC
TCGA-22-5489-01	DNA methylation	0.441091361952	0.29990090283844545	0	LUSC
TCGA-22-5491-01	DNA methylation	0.403194961925	0.3055053132515386	0	LUSC
TCGA-22-5492-01	DNA methylation	0.38111244376	0.2577273199391766	0	LUSC
TCGA-22-A5C4-01	DNA methylation	0.493639468905	0.3174103584692692	0	LUSC
TCGA-33-4566-01	DNA methylation	0.555129591392	0.30401835889047385	0	LUSC
TCGA-33-4582-01	DNA methylation	0.341978993833	0.2902676833184814	0	LUSC
TCGA-33-4586-01	DNA methylation	0.428417696996	0.31050877908491725	0	LUSC
TCGA-33-4589-01	DNA methylation	0.461189459916	0.25027551084068683	0	LUSC
TCGA-33-6738-01	DNA methylation	0.482273851846	0.28137041952868136	0	LUSC
TCGA-33-A4WN-01	DNA methylation	0.410254382922	0.25413225285941093	0	LUSC
TCGA-33-A5GW-01	DNA methylation	0.451573113911	0.32933939870951295	0	LUSC
TCGA-33-AASB-01	DNA methylation	0.45509893222	0.2883088338852143	0	LUSC
TCGA-33-AASD-01	DNA methylation	0.381995510928	0.3318135646918651	0	LUSC
TCGA-33-AASI-01	DNA methylation	0.495641996217	0.26584906881396625	0	LUSC
TCGA-33-AASJ-01	DNA methylation	0.549309489362	0.3019466532388922	0	LUSC
TCGA-34-5231-01	DNA methylation	0.347311575698	0.3015828703136381	0	LUSC
TCGA-34-5232-01	DNA methylation	0.512261643	0.2574517849499924	0	LUSC
TCGA-34-5234-01	DNA methylation	0.438367971921	0.26576867862454295	0	LUSC
TCGA-34-5236-01	DNA methylation	0.355402242825	0.27835362380313705	0	LUSC
TCGA-34-5239-01	DNA methylation	0.45089718389	0.2890824970022248	0	LUSC
TCGA-34-5241-01	DNA methylation	0.34534118343	0.2872987376069835	0	LUSC
TCGA-34-5927-01	DNA methylation	0.273231309343	0.24929621944550232	0	LUSC
TCGA-34-5928-01	DNA methylation	0.42653040824	0.27117383890753244	0	LUSC
TCGA-34-5929-01	DNA methylation	0.289630079446	0.2704063872559671	0	LUSC
TCGA-34-7107-01	DNA methylation	0.41243577425	0.3450619240059975	0	LUSC
TCGA-34-8454-01	DNA methylation	0.392687294283	0.27116870329400994	0	LUSC
TCGA-34-8455-01	DNA methylation	0.370365905687	0.29835219725727424	0	LUSC
TCGA-34-8456-01	DNA methylation	0.38132204038900003	0.28720774204124205	0	LUSC
TCGA-34-A5IX-01	DNA methylation	0.43514999337	0.3011126372874404	0	LUSC
TCGA-37-5819-01	DNA methylation	0.256074958979	0.299661154780854	0	LUSC
TCGA-37-A5EL-01	DNA methylation	0.616327408836	0.3480452016196939	0	LUSC
TCGA-37-A5EN-01	DNA methylation	0.41466417337	0.26597244304530554	0	LUSC
TCGA-39-5011-01	DNA methylation	0.468297888632	0.2860807572881077	0	LUSC
TCGA-39-5016-01	DNA methylation	0.479869500874	0.31767541855627895	0	LUSC
TCGA-39-5019-01	DNA methylation	0.377799618759	0.27457141327026446	0	LUSC
TCGA-39-5021-01	DNA methylation	0.347867522941	0.27491448153111653	0	LUSC
TCGA-39-5022-01	DNA methylation	0.42044576693	0.2698752086640611	0	LUSC
TCGA-39-5024-01	DNA methylation	0.43744459836	0.24733325666801315	0	LUSC
TCGA-39-5027-01	DNA methylation	0.315362577834	0.2718467216182766	0	LUSC
TCGA-39-5028-01	DNA methylation	0.384812102228	0.26971121656205493	0	LUSC
TCGA-39-5029-01	DNA methylation	0.324684922837	0.2640866951548242	0	LUSC
TCGA-39-5030-01	DNA methylation	0.445385320955	0.24933585802456626	0	LUSC
TCGA-39-5031-01	DNA methylation	0.429064303545	0.25666039436426763	0	LUSC
TCGA-39-5034-01	DNA methylation	0.350213247924	0.2792960826426777	0	LUSC
TCGA-39-5035-01	DNA methylation	0.452210418046	0.2862895906557661	0	LUSC
TCGA-39-5037-01	DNA methylation	0.383701973278	0.2996574233236926	0	LUSC
TCGA-39-5040-01	DNA methylation	0.54453507236	0.2990634217545094	0	LUSC
TCGA-43-5668-01	DNA methylation	0.41313405369	0.27389504691421884	0	LUSC
TCGA-43-5670-01	DNA methylation	0.405947075933	0.29930411530102785	0	LUSC
TCGA-43-6143-01	DNA methylation	0.214367247133	0.2628145561165925	0	LUSC
TCGA-43-6770-01	DNA methylation	0.365036583884	0.25798149023546224	0	LUSC
TCGA-43-6771-01	DNA methylation	0.489127069772	0.2857057183772495	0	LUSC
TCGA-43-7656-01	DNA methylation	0.268162016868	0.23700172383080506	0	LUSC
TCGA-43-7658-01	DNA methylation	0.452860863211	0.3466530768309142	0	LUSC
TCGA-43-8115-01	DNA methylation	0.424002698703	0.2328698968863721	0	LUSC
TCGA-43-8118-01	DNA methylation	0.43763170297	0.2579339838079709	0	LUSC
TCGA-43-A474-01	DNA methylation	0.325465013699	0.2856988262906316	0	LUSC
TCGA-43-A475-01	DNA methylation	0.45077005761	0.2570035447847813	0	LUSC
TCGA-43-A56V-01	DNA methylation	0.35475707431	0.24334017898251623	0	LUSC
TCGA-46-6025-01	DNA methylation	0.441347482865	0.3164861201990858	0	LUSC
TCGA-46-6026-01	DNA methylation	0.240553665745	0.31249912204233404	0	LUSC
TCGA-52-7810-01	DNA methylation	0.365073979655	0.2843666490259539	0	LUSC
TCGA-52-7811-01	DNA methylation	0.336500478409	0.25890639262903337	0	LUSC
TCGA-52-7812-01	DNA methylation	0.497982736139	0.3213917279071012	0	LUSC
TCGA-56-5897-01	DNA methylation	0.331890799654	0.2821710263462945	0	LUSC
TCGA-56-5898-01	DNA methylation	0.395848681483	0.2628395753303101	0	LUSC
TCGA-56-6545-01	DNA methylation	0.46870866571	0.2588308962106487	0	LUSC
TCGA-56-6546-01	DNA methylation	0.31362359846	0.25290062747055886	0	LUSC
TCGA-56-7221-01	DNA methylation	0.288794294356	0.23850128003610027	0	LUSC
TCGA-56-7222-01	DNA methylation	0.372658066001	0.28311218142646616	0	LUSC
TCGA-56-7730-01	DNA methylation	0.46949944276	0.3541927049491315	0	LUSC
TCGA-56-8083-01	DNA methylation	0.170584746005	0.22821722497281458	0	LUSC
TCGA-56-8309-01	DNA methylation	0.40534573602	0.2932017194071411	0	LUSC
TCGA-56-A4BX-01	DNA methylation	0.37664424659	0.33256315237041173	0	LUSC
TCGA-56-A5DS-01	DNA methylation	0.47196473988	0.2399560451777637	0	LUSC
TCGA-58-8386-01	DNA methylation	0.40424974529	0.27090599890575545	0	LUSC
TCGA-58-8388-01	DNA methylation	0.411869683625	0.3285116020626219	0	LUSC
TCGA-58-8391-01	DNA methylation	0.509564112763	0.29569935777934314	0	LUSC
TCGA-58-8392-01	DNA methylation	0.303846378641	0.28910779328380953	0	LUSC
TCGA-58-8393-01	DNA methylation	0.506753593472	0.2707950896516431	0	LUSC
TCGA-58-A46J-01	DNA methylation	0.36501085346	0.26280227654870275	0	LUSC
TCGA-58-A46K-01	DNA methylation	0.42896266153	0.2846688861865406	0	LUSC
TCGA-58-A46L-01	DNA methylation	0.36823231129	0.2813522738350032	0	LUSC
TCGA-58-A46M-01	DNA methylation	0.53074911565	0.3125703468424985	0	LUSC
TCGA-58-A46N-01	DNA methylation	0.46706976491	0.3529924061292945	0	LUSC
TCGA-60-2697-01	DNA methylation	0.393735245909	0.3294556243076698	0	LUSC
TCGA-60-2703-01	DNA methylation	0.326983370818	0.280518157470612	0	LUSC
TCGA-60-2704-01	DNA methylation	0.39368664169	0.27394000860724277	0	LUSC
TCGA-60-2709-01	DNA methylation	0.4079837852	0.27011223575773413	0	LUSC
TCGA-63-5128-01	DNA methylation	0.403854508489	0.3504500655796763	0	LUSC
TCGA-63-5131-01	DNA methylation	0.28216617905	0.2647407287961553	0	LUSC
TCGA-63-6202-01	DNA methylation	0.52452265241	0.2820289689409045	0	LUSC
TCGA-63-7020-01	DNA methylation	0.34821813605	0.2675856825652853	0	LUSC
TCGA-63-7021-01	DNA methylation	0.355141880929	0.2620759827288568	0	LUSC
TCGA-63-7022-01	DNA methylation	0.3999913637	0.2423633450388917	0	LUSC
TCGA-63-7023-01	DNA methylation	0.353785145792	0.3246282943300277	0	LUSC
TCGA-63-A5MB-01	DNA methylation	0.49578820729	0.3467583121031386	0	LUSC
TCGA-63-A5MG-01	DNA methylation	0.50119531092	0.2647271738944482	0	LUSC
TCGA-63-A5MI-01	DNA methylation	0.37556861034	0.2639361401077079	0	LUSC
TCGA-63-A5MJ-01	DNA methylation	0.58704633616	0.3038487219620403	0	LUSC
TCGA-63-A5ML-01	DNA methylation	0.514299748545	0.34630348530608546	0	LUSC
TCGA-63-A5MM-01	DNA methylation	0.55368119491	0.23846336488274514	0	LUSC
TCGA-63-A5MN-01	DNA methylation	0.45124366804	0.2695216706430853	0	LUSC
TCGA-63-A5MP-01	DNA methylation	0.49017666098	0.2808864438786058	0	LUSC
TCGA-63-A5MS-01	DNA methylation	0.451083909516	0.2560776238765393	0	LUSC
TCGA-63-A5MT-01	DNA methylation	0.44386339376	0.2735728078198794	0	LUSC
TCGA-63-A5MU-01	DNA methylation	0.390110495809	0.34009549826560165	0	LUSC
TCGA-63-A5MV-01	DNA methylation	0.361961821828	0.2655137662625585	0	LUSC
TCGA-63-A5MY-01	DNA methylation	0.36852327555	0.33034015920445653	0	LUSC
TCGA-68-7756-01	DNA methylation	0.367171767386	0.25520932983679134	0	LUSC
TCGA-68-7757-01	DNA methylation	0.383754781418	0.2692454458105626	0	LUSC
TCGA-68-A59I-01	DNA methylation	0.46105466144	0.2467838602810936	0	LUSC
