layer	component	feature	loading	abs_loading	selected	fold	model_label	integration	source
RPPA	2	RICTOR|Rictor	-0.04352414685638385	0.04352414685638385	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	BAK1|Bak	-0.04341183322535082	0.04341183322535082	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	BCL2|Bcl-2	-0.033890022251053316	0.033890022251053316	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	XRCC1|XRCC1	0.03269291135614396	0.03269291135614396	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PTEN|PTEN	-0.03224756863088442	0.03224756863088442	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	CDKN1B|p27	-0.03141286178262434	0.03141286178262434	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	MTOR|mTOR_pS2448	-0.02821434412942217	0.02821434412942217	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	ESR1|ER-alpha	-0.01782480038945409	0.01782480038945409	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	BAP1|Bap1-c-4	0.017364447603778695	0.017364447603778695	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	CHEK2|Chk2	0.014919091842206293	0.014919091842206293	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	PGR|PR	-0.014135131936621671	0.014135131936621671	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	MTOR|mTOR	-0.008989945129166127	0.008989945129166127	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	FOXO3|FOXO3a_pS318_S321	-0.006190897167264937	0.006190897167264937	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	IGFBP2|IGFBP2	0.005958369600780695	0.005958369600780695	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	ACACA|ACC1	0.005570534783051876	0.005570534783051876	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
RPPA	2	EIF4EBP1|4E-BP1_pT37T46	0.005556197304380209	0.005556197304380209	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
Y	1	LUAD	-0.7071067811865477	0.7071067811865477	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
Y	1	LUSC	0.7071067811865475	0.7071067811865475	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
Y	2	LUAD	0.7071067811865476	0.7071067811865476	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
Y	2	LUSC	-0.7071067811865474	0.7071067811865474	TRUE	NA	Final DIABLO multiblock sPLS-DA	DIABLO	full_data_final_model_for_interpretation_only
