layer	component	feature	loading	abs_loading	selected	fold	model_label	integration
DNA methylation	1	CHST12.14	-0.12316693608780042	0.12316693608780042	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TRIP13.10	0.12249627087578241	0.12249627087578241	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	CALML3.5	0.12060304665120358	0.12060304665120358	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	RAB40C.27	-0.11948434890787843	0.11948434890787843	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_6911	0.11818107664352798	0.11818107664352798	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	KCNK7.1	0.11711603042922374	0.11711603042922374	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ZDHHC1.9	-0.10884312268938577	0.10884312268938577	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_243982	0.10873580202079086	0.10873580202079086	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	RAB40C.22	-0.1075120509674411	0.1075120509674411	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TRIP13.2	0.10717579897482402	0.10717579897482402	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TRIP13.5	0.10709282892122927	0.10709282892122927	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_312266	0.10696373934449567	0.10696373934449567	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	SEC14L1.13	0.10582317850694684	0.10582317850694684	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_107122	0.1056943764152372	0.1056943764152372	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_344114	0.10237703062316679	0.10237703062316679	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	CHST12.16	-0.10091055254900638	0.10091055254900638	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TBCD.120	0.09538637918688707	0.09538637918688707	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_283127	0.08833515006765312	0.08833515006765312	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	KCTD1.10	0.08734133098373205	0.08734133098373205	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	NUP210L.3	-0.08729025536747757	0.08729025536747757	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	NKX2-1.13	-0.08537149747620679	0.08537149747620679	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TRIP13.9	0.0804498051333249	0.0804498051333249	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	LRRC17;FBXL13.5	0.08036594707878762	0.08036594707878762	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_223637	0.07588339662478884	0.07588339662478884	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	MAGI1.8	0.07349851858928329	0.07349851858928329	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	RAPGEFL1.15	-0.07059001255076741	0.07059001255076741	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_362935	0.07000684439837841	0.07000684439837841	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_356923	0.06987548061983015	0.06987548061983015	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	AGAP1.169	0.06952859518585906	0.06952859518585906	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	CASC2.5	0.0654945131153792	0.0654945131153792	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	C7orf20.43	0.06509985523145466	0.06509985523145466	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	GLI2.72	-0.060511594716222965	0.060511594716222965	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ABCB1.2	0.05886799549164392	0.05886799549164392	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	PTPRN2.398	0.05849493709935609	0.05849493709935609	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	RAPGEFL1.8	-0.0551060244046086	0.0551060244046086	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	KRT7.19	-0.053307844863101236	0.053307844863101236	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	GPR37L1.7	-0.05272945512777586	0.05272945512777586	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	SH3PXD2A.26	0.05069454285072468	0.05069454285072468	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	WDR37.26	-0.05005903201588902	0.05005903201588902	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	SLITRK3.22	0.04975559846495852	0.04975559846495852	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	SLCO1A2.2	0.04863610126926501	0.04863610126926501	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_67653	-0.04612195654419485	0.04612195654419485	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	EDAR.1	0.04564422764200617	0.04564422764200617	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_176408	0.04489893736964055	0.04489893736964055	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	GAS1.5	0.04411012366080895	0.04411012366080895	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ABLIM2.64	0.04154050896146874	0.04154050896146874	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	SDK2.13	-0.036111568164272904	0.036111568164272904	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	RUNX3.53	0.035431310512783414	0.035431310512783414	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_27518	-0.031403699645565775	0.031403699645565775	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_148794	0.028884672806565585	0.028884672806565585	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	RAPGEFL1.17	-0.028616935598935963	0.028616935598935963	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_198027	0.02854133378163152	0.02854133378163152	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ACHE.1	0.0248593145978072	0.0248593145978072	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	HRNBP3.112	0.019199052626134097	0.019199052626134097	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	KCNT1.42	0.01610498665295047	0.01610498665295047	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	BRDT.2	-0.014899522012529693	0.014899522012529693	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_207128	0.013028041114362886	0.013028041114362886	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	WWOX.12	0.0128251272767124	0.0128251272767124	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	AGAP1.47	0.011733733940822383	0.011733733940822383	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	KCNT1.47	0.011386229042045724	0.011386229042045724	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	CCDC88C.29	0.011179811041014991	0.011179811041014991	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_29331	0.010942509153795849	0.010942509153795849	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	DENND2A.12	-0.010190493367834511	0.010190493367834511	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_119011	-0.01012782050728643	0.01012782050728643	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	SLC22A20.9	0.009556882892582386	0.009556882892582386	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_77773	0.009194339637175445	0.009194339637175445	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ANGPT1.17	0.0077885127326746415	0.0077885127326746415	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_262061	0.007686650396854322	0.007686650396854322	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	KCNT1.35	0.004683118140230978	0.004683118140230978	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_168488	0.0026658443846797036	0.0026658443846797036	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	feature_380192	-0.0016838480184898565	0.0016838480184898565	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	ANK1.68	7.804872786643591e-4	7.804872786643591e-4	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	1	TM4SF19.9	6.7461321823383e-4	6.7461321823383e-4	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_348516	-0.5853044647213911	0.5853044647213911	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_90515	-0.3345537915765039	0.3345537915765039	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_325412	-0.27814271156080095	0.27814271156080095	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	IL20RA.12	-0.2633287381694149	0.2633287381694149	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_295235	-0.2587664131030047	0.2587664131030047	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_388837	-0.25382635194151526	0.25382635194151526	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_249110	-0.23930034074477935	0.23930034074477935	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_20962	-0.22073167649444864	0.22073167649444864	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_3263	-0.17440752990797628	0.17440752990797628	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	C13orf16	-0.1586202922626827	0.1586202922626827	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_390889	-0.15603578621661113	0.15603578621661113	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	PIGB.5	-0.1324722101242359	0.1324722101242359	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_75825	-0.12785102062470388	0.12785102062470388	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_96529	-0.12610138114222	0.12610138114222	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	WDR64	-0.10426397585530377	0.10426397585530377	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_169696	-0.07476789348118673	0.07476789348118673	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	KCNQ2.28	-0.061296068720177635	0.061296068720177635	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_72491	-0.059703922994387766	0.059703922994387766	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_255583	-0.054256654606719655	0.054256654606719655	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_29074	-0.04194435822159625	0.04194435822159625	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	TNIK.28	0.0329523760214456	0.0329523760214456	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	B4GALNT2.7	-0.026815251175803453	0.026815251175803453	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_220047	-0.025941924106082762	0.025941924106082762	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_361329	-0.021608103062745593	0.021608103062745593	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
DNA methylation	2	feature_299344	-0.016101821583629248	0.016101821583629248	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	TFRC|TFRC	-0.5552559876375531	0.5552559876375531	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	PIK3CA |PI3K-p110-alpha	-0.3633196523810365	0.3633196523810365	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	ERBB2|HER2	0.2511417437279831	0.2511417437279831	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	IGFBP2|IGFBP2	-0.24405363037000974	0.24405363037000974	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	NDRG1|NDRG1_pT346	-0.2379090024548837	0.2379090024548837	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	NOTCH1|Notch1	-0.22564424834373137	0.22564424834373137	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	PRKCB|PKC-pan_BetaII_pS660	0.2221617965997361	0.2221617965997361	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	GAB2|GAB2	0.2109730190276664	0.2109730190276664	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	ERBB3|HER3	0.2070015343834428	0.2070015343834428	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	FOXM1|FoxM1	-0.20080952542758174	0.20080952542758174	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	MAPK9|JNK2	0.2001825910327124	0.2001825910327124	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	GSK3A GSK3B|GSK3-alpha-beta	-0.1940802124191674	0.1940802124191674	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	INPP4B|INPP4B	0.14090740153511028	0.14090740153511028	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	EIF4EBP1|4E-BP1	-0.12857446997172903	0.12857446997172903	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	GAPDH|GAPDH	-0.12175787138566146	0.12175787138566146	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	ITGA2|CD49b	-0.09670376031937902	0.09670376031937902	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	SERPINE1|PAI-1	-0.0709162602994205	0.0709162602994205	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	DVL3|Dvl3	-0.06694106669882452	0.06694106669882452	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	ERRFI1|MIG-6	0.048582337508206515	0.048582337508206515	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	PCNA|PCNA	-0.029179115148233566	0.029179115148233566	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	AKT1 AKT2 AKT3|Akt_pT308	-0.026236787757506014	0.026236787757506014	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	STAT3|STAT3_pY705	0.01926772676712202	0.01926772676712202	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	CCNB1|Cyclin_B1	-0.016702349431228555	0.016702349431228555	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	ASNS|ASNS	-0.010656870493724225	0.010656870493724225	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	1	KIT|c-Kit	0.00474818071181154	0.00474818071181154	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PIK3R1 PIK3R2|PI3K-p85	-0.4522884314955659	0.4522884314955659	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CLDN7|Claudin-7	0.3876227015804531	0.3876227015804531	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PREX1|PREX1	-0.27806264459385005	0.27806264459385005	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	SYK|Syk	-0.25561644540877954	0.25561644540877954	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	LCK|Lck	-0.22539267563546891	0.22539267563546891	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	STAT5A|STAT5-alpha	-0.21981935776595182	0.21981935776595182	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	NOTCH1|Notch1	-0.21850656784652564	0.21850656784652564	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CAV1|Caveolin-1	-0.17953939925675982	0.17953939925675982	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	FASN|FASN	0.17916591733802242	0.17916591733802242	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	ANXA1|Annexin-1	-0.17504369801617128	0.17504369801617128	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	ATM|ATM	-0.17437245721019898	0.17437245721019898	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	RB1|Rb_pS807_S811	0.16613508340889055	0.16613508340889055	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CCNB1|Cyclin_B1	0.1457847380796571	0.1457847380796571	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	RAB25|Rab25	0.14009976536146404	0.14009976536146404	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MYH9|Myosin-IIa-pS1943	-0.13189496010602275	0.13189496010602275	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRKAA1|AMPK_pT172	-0.13009782879104748	0.13009782879104748	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	TGM2|Transglutaminase	-0.1281453104624983	0.1281453104624983	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	DIABLO|Smac	0.11680904678586171	0.11680904678586171	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	KIT|c-Kit	0.11076775178463667	0.11076775178463667	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRKAA1|AMPK_alpha	0.10794220407123806	0.10794220407123806	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CCNE2|Cyclin_E2	0.10040641039086501	0.10040641039086501	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MAPK1|ERK2	-0.10025799821559865	0.10025799821559865	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MAPK14|p38_MAPK	-0.0923718589885912	0.0923718589885912	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	NF2|NF2	-0.08924477827578631	0.08924477827578631	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MSH6|MSH6	0.08626442116638997	0.08626442116638997	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	STK11|LKB1	-0.06657858558538152	0.06657858558538152	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PTEN|PTEN	-0.06257480141018948	0.06257480141018948	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	ACACA|ACC1	0.05493717058409969	0.05493717058409969	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	BAK1|Bak	-0.05232129676632102	0.05232129676632102	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CASP7|Caspase-7_cleavedD198	-0.0500747862045987	0.0500747862045987	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	XRCC1|XRCC1	0.0491629324724064	0.0491629324724064	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PDK1|PDK1_pS241	-0.04885461378310629	0.04885461378310629	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	AKT1 AKT2 AKT3|Akt_pS473	-0.04364791639106608	0.04364791639106608	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	EIF4EBP1|4E-BP1_pT37T46	0.03351309203335486	0.03351309203335486	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	EIF4EBP1|4E-BP1	0.02844890287587909	0.02844890287587909	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	YWHAZ|14-3-3_zeta	0.027522143501559706	0.027522143501559706	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	EGFR|EGFR	-0.02523082423019879	0.02523082423019879	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	EIF4EBP1|4E-BP1_pS65	0.024565441791960324	0.024565441791960324	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PEA15|PEA15	-0.023651315218644803	0.023651315218644803	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	ACACA ACACB|ACC_pS79	0.020036451772832527	0.020036451772832527	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	BCL2|Bcl-2	-0.01966538846563336	0.01966538846563336	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	KDR|VEGFR2	-0.016989228206544662	0.016989228206544662	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRKCA |PKC-alpha_pS657	-0.01476485210797976	0.01476485210797976	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	MTOR|mTOR	-0.010620381676056863	0.010620381676056863	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	PRKCA |PKC-alpha	-0.008373830679807463	0.008373830679807463	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	CHEK2|Chk2	0.007806191896837772	0.007806191896837772	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	FOXO3|FOXO3a_pS318_S321	-0.005697487775532136	0.005697487775532136	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	EIF4EBP1|4E-BP1_pT70	0.005514484491574554	0.005514484491574554	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	RICTOR|Rictor	-0.0016307551109171474	0.0016307551109171474	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
RPPA	2	RPS6|S6	8.665931345228944e-4	8.665931345228944e-4	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
Y	1	LUAD	0.7071067811865475	0.7071067811865475	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
Y	1	LUSC	-0.7071067811865475	0.7071067811865475	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
Y	2	LUAD	0.7071067811865476	0.7071067811865476	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
Y	2	LUSC	-0.7071067811865476	0.7071067811865476	TRUE	2	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PVRL1	0.25309576994194904	0.25309576994194904	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TRIM29	0.2331411658465735	0.2331411658465735	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DSC3	0.20703739824520256	0.20703739824520256	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PERP	0.20555641270275898	0.20555641270275898	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PKP1	0.20194466569869243	0.20194466569869243	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT5	0.20181514826622168	0.20181514826622168	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TP63	0.19533433797861294	0.19533433797861294	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	PSMD2	0.18619839411561415	0.18619839411561415	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	JAG1	0.18030987147339153	0.18030987147339153	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SLC6A8	0.17940572627236437	0.17940572627236437	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DSG3	0.1730046747907016	0.1730046747907016	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ATP1B3	0.16719534244550935	0.16719534244550935	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	JUP	0.16375414038648356	0.16375414038648356	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SLC2A1	0.16221799367405496	0.16221799367405496	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	EIF4G1	0.15490197358557453	0.15490197358557453	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	MUC1	-0.14477538634978457	0.14477538634978457	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	KRT6A	0.13941987113771784	0.13941987113771784	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CD9	0.12886982243567544	0.12886982243567544	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CALML3	0.12760585095682422	0.12760585095682422	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	GPC1	0.12447158693598091	0.12447158693598091	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TUBA1C	0.12393859266343678	0.12393859266343678	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ITGA6	0.11796721274321487	0.11796721274321487	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	COL7A1	0.11636101831499059	0.11636101831499059	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DSP	0.11540157313321654	0.11540157313321654	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CD63	-0.11227811994270133	0.11227811994270133	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	TFRC	0.11117236839257048	0.11117236839257048	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DST	0.11105619344282225	0.11105619344282225	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	CLCA2	0.1105369285436964	0.1105369285436964	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	NTRK2	0.10886527788355871	0.10886527788355871	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ABCC5	0.10866498180134294	0.10866498180134294	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	EIF4A2	0.10228211160783426	0.10228211160783426	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	DDR1	0.10103839835615296	0.10103839835615296	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	ATP11A	-0.10081058354760239	0.10081058354760239	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	FSCN1	0.09966983480270836	0.09966983480270836	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SFN	0.09833610015486824	0.09833610015486824	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
mRNA	1	SLC34A2	-0.09688812435852051	0.09688812435852051	TRUE	3	DIABLO multiblock sPLS-DA	DIABLO
